Invoice no,Customer id,Invoice date,Shopping mall,Product id,Category,Price,Gender,Age,Payment method
INV00441,C01075,2024-02-26,CYB,P00259,Groceries,154.08,M,31,Credit Card
INV00442,C00180,2024-06-16,CYB,P00031,Toys,37.52,F,27,Mobile Payment
INV00442,C00180,2024-06-16,CYB,P00307,Clothing,365.96,F,27,Mobile Payment
INV00442,C00180,2024-06-16,CYB,P00336,Groceries,126.74,F,27,Mobile Payment
INV00442,C00180,2024-06-16,CYB,P00278,Groceries,142.15,F,27,Mobile Payment
INV00443,C00712,2024-04-25,MK,P00383,Groceries,87.52,M,19,Credit Card
INV00443,C00712,2024-04-25,MK,P00480,Groceries,74.67,M,19,Credit Card
INV00443,C00712,2024-04-25,MK,P00270,Groceries,83.92,M,19,Credit Card
INV00443,C00712,2024-04-25,MK,P00216,Groceries,133.4,M,19,Credit Card
INV00443,C00712,2024-04-25,MK,P00236,Books,74.18,M,19,Credit Card
INV00443,C00712,2024-04-25,MK,P00404,Groceries,143.48,M,19,Credit Card
INV00444,C00430,2024-06-24,MK,P00003,Books,135.7,F,45,Credit Card
INV00444,C00430,2024-06-24,MK,P00210,Clothing,158.5,F,45,Credit Card
INV00444,C00430,2024-06-24,MK,P00485,Toys,83.54,F,45,Credit Card
INV00445,C01146,2025-04-16,MK,P00383,Groceries,87.52,M,45,Credit Card
INV00445,C01146,2025-04-16,MK,P00480,Groceries,74.67,M,45,Credit Card
INV00445,C01146,2025-04-16,MK,P00270,Groceries,83.92,M,45,Credit Card
INV00445,C01146,2025-04-16,MK,P00216,Groceries,133.4,M,45,Credit Card
INV00445,C01146,2025-04-16,MK,P00238,Groceries,87.97,M,45,Credit Card
INV00446,C01310,2024-03-23,ST,P00383,Groceries,87.52,M,18,Credit Card
INV00446,C01310,2024-03-23,ST,P00480,Groceries,74.67,M,18,Credit Card
INV00446,C01310,2024-03-23,ST,P00270,Groceries,83.92,M,18,Credit Card
INV00446,C01310,2024-03-23,ST,P00216,Groceries,133.4,M,18,Credit Card
INV00446,C01310,2024-03-23,ST,P00191,Groceries,146.9,M,18,Credit Card
INV00446,C01310,2024-03-23,ST,P00127,Groceries,64.0,M,18,Credit Card
INV00447,C00677,2025-10-01,ST,P00084,Electronics,1654.29,F,19,Mobile Payment
INV00447,C00677,2025-10-01,ST,P00503,Clothing,567.09,F,19,Mobile Payment
INV00447,C00677,2025-10-01,ST,P00244,Clothing,502.8,F,19,Mobile Payment
INV00447,C00677,2025-10-01,ST,P00490,Books,74.89,F,19,Mobile Payment
INV00448,C01292,2025-08-12,MK,P00126,Groceries,73.4,M,40,Credit Card
INV00449,C01113,2025-05-02,CYB,P00136,Electronics,2259.07,F,47,Cash
INV00449,C01113,2025-05-02,CYB,P00330,Clothing,201.23,F,47,Cash
INV00449,C01113,2025-05-02,CYB,P00049,Books,114.59,F,47,Cash
INV00449,C01113,2025-05-02,CYB,P00148,Books,97.11,F,47,Cash
INV00450,C01095,2025-09-04,CYB,P00347,Toys,32.48,M,70,Credit Card
INV00450,C01095,2025-09-04,CYB,P00104,Groceries,42.33,M,70,Credit Card
INV00450,C01095,2025-09-04,CYB,P00280,Books,103.83,M,70,Credit Card
INV00450,C01095,2025-09-04,CYB,P00267,Toys,48.38,M,70,Credit Card
INV00451,C01469,2024-11-22,CYB,P00248,Toys,56.14,M,47,Mobile Payment
INV00451,C01469,2024-11-22,CYB,P00056,Toys,65.67,M,47,Mobile Payment
INV00451,C01469,2024-11-22,CYB,P00201,Toys,61.48,M,47,Mobile Payment
INV00451,C01469,2024-11-22,CYB,P00519,Electronics,3458.33,M,47,Mobile Payment
INV00451,C01469,2024-11-22,CYB,P00194,Groceries,174.63,M,47,Mobile Payment
INV00452,C01078,2024-05-10,CYB,P00402,Books,84.21,M,34,Mobile Payment
INV00452,C01078,2024-05-10,CYB,P00386,Books,105.79,M,34,Mobile Payment
INV00452,C01078,2024-05-10,CYB,P00105,Electronics,1571.19,M,34,Mobile Payment
INV00453,C00052,2024-05-04,TKO,P00200,Books,67.33,M,20,Credit Card
INV00453,C00052,2024-05-04,TKO,P00407,Groceries,100.15,M,20,Credit Card
INV00454,C00208,2025-09-24,ST,P00274,Clothing,134.23,M,49,Cash
INV00454,C00208,2025-09-24,ST,P00271,Books,90.11,M,49,Cash
INV00455,C01368,2025-10-17,CYB,P00101,Toys,35.4,M,31,Cash
INV00455,C01368,2025-10-17,CYB,P00358,Toys,22.23,M,31,Cash
INV00455,C01368,2025-10-17,CYB,P00500,Books,124.93,M,31,Cash
INV00455,C01368,2025-10-17,CYB,P00094,Toys,28.33,M,31,Cash
INV00455,C01368,2025-10-17,CYB,P00009,Toys,77.88,M,31,Cash
INV00456,C00571,2025-09-13,MK,P00301,Groceries,60.22,M,59,Cash
INV00456,C00571,2025-09-13,MK,P00090,Books,89.99,M,59,Cash
INV00456,C00571,2025-09-13,MK,P00048,Toys,39.08,M,59,Cash
INV00457,C01266,2025-01-22,CYB,P00096,Electronics,2577.36,M,75,Credit Card
INV00457,C01266,2025-01-22,CYB,P00303,Groceries,141.57,M,75,Credit Card
INV00458,C00951,2025-02-15,MK,P00383,Groceries,87.52,M,48,Cash
INV00458,C00951,2025-02-15,MK,P00480,Groceries,74.67,M,48,Cash
INV00458,C00951,2025-02-15,MK,P00270,Groceries,83.92,M,48,Cash
INV00458,C00951,2025-02-15,MK,P00216,Groceries,133.4,M,48,Cash
INV00458,C00951,2025-02-15,MK,P00541,Books,114.06,M,48,Cash
INV00458,C00951,2025-02-15,MK,P00097,Books,76.91,M,48,Cash
INV00459,C00765,2024-10-21,CYB,P00096,Electronics,2577.36,M,26,Credit Card
INV00459,C00765,2024-10-21,CYB,P00439,Electronics,3517.56,M,26,Credit Card
INV00459,C00765,2024-10-21,CYB,P00063,Electronics,2473.94,M,26,Credit Card
INV00460,C01508,2024-08-07,MK,P00244,Clothing,502.8,F,21,Mobile Payment
INV00460,C01508,2024-08-07,MK,P00012,Groceries,165.8,F,21,Mobile Payment
INV00460,C01508,2024-08-07,MK,P00136,Electronics,2259.07,F,21,Mobile Payment
INV00461,C01078,2024-09-06,CYB,P00383,Groceries,87.52,M,34,Mobile Payment
INV00461,C01078,2024-09-06,CYB,P00480,Groceries,74.67,M,34,Mobile Payment
INV00461,C01078,2024-09-06,CYB,P00270,Groceries,83.92,M,34,Mobile Payment
INV00461,C01078,2024-09-06,CYB,P00216,Groceries,133.4,M,34,Mobile Payment
INV00462,C00248,2024-12-25,CYB,P00114,Electronics,978.93,F,46,Credit Card
INV00462,C00248,2024-12-25,CYB,P00158,Electronics,3014.6,F,46,Credit Card
INV00462,C00248,2024-12-25,CYB,P00292,Electronics,2961.53,F,46,Credit Card
INV00463,C00441,2024-11-09,MK,P00383,Groceries,87.52,M,36,Credit Card
INV00463,C00441,2024-11-09,MK,P00480,Groceries,74.67,M,36,Credit Card
INV00463,C00441,2024-11-09,MK,P00270,Groceries,83.92,M,36,Credit Card
INV00463,C00441,2024-11-09,MK,P00216,Groceries,133.4,M,36,Credit Card
INV00463,C00441,2024-11-09,MK,P00221,Clothing,509.31,M,36,Credit Card
INV00464,C01351,2024-02-10,MK,P00383,Groceries,87.52,F,47,Credit Card
INV00464,C01351,2024-02-10,MK,P00480,Groceries,74.67,F,47,Credit Card
INV00464,C01351,2024-02-10,MK,P00270,Groceries,83.92,F,47,Credit Card
INV00464,C01351,2024-02-10,MK,P00216,Groceries,133.4,F,47,Credit Card
INV00465,C00264,2025-08-09,MK,P00239,Electronics,3878.29,M,25,Credit Card
INV00466,C00779,2024-12-01,MK,P00408,Groceries,91.31,M,45,Cash
INV00466,C00779,2024-12-01,MK,P00308,Toys,37.4,M,45,Cash
INV00467,C00141,2025-01-03,CYB,P00284,Toys,35.88,F,29,Credit Card
INV00467,C00141,2025-01-03,CYB,P00185,Books,138.37,F,29,Credit Card
INV00467,C00141,2025-01-03,CYB,P00266,Groceries,132.99,F,29,Credit Card
INV00468,C00333,2024-09-23,ST,P00033,Books,106.07,M,39,Credit Card
INV00468,C00333,2024-09-23,ST,P00198,Toys,77.25,M,39,Credit Card
INV00469,C00005,2024-04-25,CYB,P00369,Toys,69.04,M,60,Cash
INV00469,C00005,2024-04-25,CYB,P00410,Clothing,526.57,M,60,Cash
INV00469,C00005,2024-04-25,CYB,P00291,Clothing,497.27,M,60,Cash
INV00469,C00005,2024-04-25,CYB,P00178,Groceries,124.12,M,60,Cash
INV00470,C00256,2024-06-30,MK,P00474,Groceries,154.7,M,24,Cash
INV00470,C00256,2024-06-30,MK,P00074,Groceries,174.84,M,24,Cash
INV00470,C00256,2024-06-30,MK,P00469,Electronics,2697.43,M,24,Cash
INV00471,C01108,2025-07-01,ST,P00002,Toys,48.74,M,42,Cash
INV00471,C01108,2025-07-01,ST,P00220,Groceries,65.41,M,42,Cash
INV00471,C01108,2025-07-01,ST,P00047,Groceries,56.83,M,42,Cash
INV00471,C01108,2025-07-01,ST,P00020,Books,113.63,M,42,Cash
INV00472,C00469,2025-06-14,ST,P00011,Electronics,2171.57,F,17,Cash
INV00472,C00469,2025-06-14,ST,P00059,Electronics,3306.16,F,17,Cash
INV00472,C00469,2025-06-14,ST,P00056,Toys,65.67,F,17,Cash
INV00472,C00469,2025-06-14,ST,P00382,Groceries,54.48,F,17,Cash
INV00473,C01343,2024-11-25,ST,P00259,Groceries,154.08,F,25,Credit Card
INV00473,C01343,2024-11-25,ST,P00057,Electronics,899.82,F,25,Credit Card
INV00473,C01343,2024-11-25,ST,P00007,Books,127.32,F,25,Credit Card
INV00473,C01343,2024-11-25,ST,P00217,Toys,82.61,F,25,Credit Card
INV00474,C01113,2025-10-14,CYB,P00418,Books,101.83,F,47,Cash
INV00475,C00055,2025-07-13,TKO,P00383,Groceries,87.52,F,50,Cash
INV00475,C00055,2025-07-13,TKO,P00480,Groceries,74.67,F,50,Cash
INV00475,C00055,2025-07-13,TKO,P00270,Groceries,83.92,F,50,Cash
INV00475,C00055,2025-07-13,TKO,P00216,Groceries,133.4,F,50,Cash
INV00475,C00055,2025-07-13,TKO,P00209,Electronics,1189.27,F,50,Cash
INV00475,C00055,2025-07-13,TKO,P00454,Electronics,1841.5,F,50,Cash
INV00476,C01355,2025-08-07,CYB,P00036,Electronics,3039.8,M,47,Credit Card
INV00476,C01355,2025-08-07,CYB,P00154,Groceries,44.92,M,47,Credit Card
INV00477,C00223,2025-02-11,CYB,P00141,Groceries,43.96,M,64,Credit Card
INV00477,C00223,2025-02-11,CYB,P00346,Electronics,3457.95,M,64,Credit Card
INV00477,C00223,2025-02-11,CYB,P00074,Groceries,174.84,M,64,Credit Card
INV00477,C00223,2025-02-11,CYB,P00487,Groceries,130.1,M,64,Credit Card
INV00477,C00223,2025-02-11,CYB,P00203,Books,75.46,M,64,Credit Card
INV00478,C00267,2025-12-22,CYB,P00120,Toys,51.01,M,39,Credit Card
INV00478,C00267,2025-12-22,CYB,P00494,Clothing,429.83,M,39,Credit Card
INV00478,C00267,2025-12-22,CYB,P00142,Books,113.89,M,39,Credit Card
INV00479,C00412,2024-07-05,CYB,P00359,Electronics,3079.95,F,61,Cash
INV00479,C00412,2024-07-05,CYB,P00084,Electronics,1654.29,F,61,Cash
INV00480,C01277,2025-06-07,CYB,P00013,Books,68.85,F,50,Cash
INV00481,C00881,2024-10-02,CYB,P00511,Electronics,4130.99,M,60,Mobile Payment
INV00482,C00290,2025-03-07,MK,P00401,Toys,33.44,M,34,Mobile Payment
INV00483,C00729,2024-03-28,TKO,P00220,Groceries,65.41,M,60,Mobile Payment
INV00484,C01294,2025-04-06,MK,P00219,Electronics,3996.33,F,65,Cash
INV00484,C01294,2025-04-06,MK,P00298,Toys,43.17,F,65,Cash
INV00484,C01294,2025-04-06,MK,P00025,Clothing,444.28,F,65,Cash
INV00485,C01118,2024-10-13,TKO,P00235,Groceries,79.39,F,62,Cash
INV00485,C01118,2024-10-13,TKO,P00436,Toys,36.83,F,62,Cash
INV00485,C01118,2024-10-13,TKO,P00108,Groceries,154.92,F,62,Cash
INV00485,C01118,2024-10-13,TKO,P00301,Groceries,60.22,F,62,Cash
INV00486,C01157,2024-03-28,TKO,P00477,Toys,73.06,M,38,Credit Card
INV00486,C01157,2024-03-28,TKO,P00546,Electronics,3813.42,M,38,Credit Card
INV00486,C01157,2024-03-28,TKO,P00091,Books,129.7,M,38,Credit Card
INV00486,C01157,2024-03-28,TKO,P00350,Books,114.94,M,38,Credit Card
INV00486,C01157,2024-03-28,TKO,P00041,Toys,61.23,M,38,Credit Card
INV00487,C00182,2024-07-03,MK,P00383,Groceries,87.52,F,48,Credit Card
INV00487,C00182,2024-07-03,MK,P00480,Groceries,74.67,F,48,Credit Card
INV00487,C00182,2024-07-03,MK,P00270,Groceries,83.92,F,48,Credit Card
INV00487,C00182,2024-07-03,MK,P00216,Groceries,133.4,F,48,Credit Card
INV00487,C00182,2024-07-03,MK,P00228,Groceries,129.09,F,48,Credit Card
INV00487,C00182,2024-07-03,MK,P00082,Toys,70.79,F,48,Credit Card
INV00488,C00556,2024-07-25,MK,P00104,Groceries,42.33,M,21,Credit Card
INV00488,C00556,2024-07-25,MK,P00086,Clothing,555.93,M,21,Credit Card
INV00489,C00810,2025-12-27,ST,P00350,Books,114.94,F,75,Credit Card
INV00489,C00810,2025-12-27,ST,P00501,Groceries,116.41,F,75,Credit Card
INV00489,C00810,2025-12-27,ST,P00086,Clothing,555.93,F,75,Credit Card
INV00489,C00810,2025-12-27,ST,P00201,Toys,61.48,F,75,Credit Card
INV00489,C00810,2025-12-27,ST,P00268,Electronics,4046.74,F,75,Credit Card
INV00490,C01115,2024-08-27,CYB,P00506,Electronics,3454.94,M,18,Mobile Payment
INV00490,C01115,2024-08-27,CYB,P00529,Electronics,3448.84,M,18,Mobile Payment
INV00490,C01115,2024-08-27,CYB,P00160,Electronics,2372.92,M,18,Mobile Payment
INV00490,C01115,2024-08-27,CYB,P00105,Electronics,1571.19,M,18,Mobile Payment
INV00490,C01115,2024-08-27,CYB,P00387,Toys,42.62,M,18,Mobile Payment
INV00491,C00960,2024-01-18,CYB,P00378,Electronics,3491.41,M,74,Mobile Payment
INV00491,C00960,2024-01-18,CYB,P00128,Clothing,232.55,M,74,Mobile Payment
INV00491,C00960,2024-01-18,CYB,P00045,Clothing,614.87,M,74,Mobile Payment
INV00491,C00960,2024-01-18,CYB,P00411,Groceries,161.88,M,74,Mobile Payment
INV00492,C00256,2025-05-10,ST,P00383,Groceries,87.52,M,24,Cash
INV00492,C00256,2025-05-10,ST,P00480,Groceries,74.67,M,24,Cash
INV00492,C00256,2025-05-10,ST,P00270,Groceries,83.92,M,24,Cash
INV00492,C00256,2025-05-10,ST,P00216,Groceries,133.4,M,24,Cash
INV00493,C00964,2025-06-22,ST,P00383,Groceries,87.52,M,52,Credit Card
INV00493,C00964,2025-06-22,ST,P00480,Groceries,74.67,M,52,Credit Card
INV00493,C00964,2025-06-22,ST,P00270,Groceries,83.92,M,52,Credit Card
INV00493,C00964,2025-06-22,ST,P00216,Groceries,133.4,M,52,Credit Card
INV00494,C00399,2024-08-28,MK,P00466,Toys,47.29,F,55,Cash
INV00494,C00399,2024-08-28,MK,P00425,Groceries,51.63,F,55,Cash
INV00494,C00399,2024-08-28,MK,P00323,Electronics,1132.2,F,55,Cash
INV00494,C00399,2024-08-28,MK,P00082,Toys,70.79,F,55,Cash
INV00494,C00399,2024-08-28,MK,P00169,Clothing,307.31,F,55,Cash
INV00495,C00815,2025-02-12,MK,P00060,Electronics,2223.34,F,58,Credit Card
INV00495,C00815,2025-02-12,MK,P00455,Electronics,1385.55,F,58,Credit Card
INV00495,C00815,2025-02-12,MK,P00151,Clothing,533.5,F,58,Credit Card
INV00495,C00815,2025-02-12,MK,P00312,Books,140.83,F,58,Credit Card
INV00495,C00815,2025-02-12,MK,P00487,Groceries,130.1,F,58,Credit Card
INV00496,C01328,2025-07-12,CYB,P00257,Groceries,51.3,M,61,Credit Card
INV00496,C01328,2025-07-12,CYB,P00199,Electronics,3999.2,M,61,Credit Card
INV00497,C00290,2025-07-08,MK,P00041,Toys,61.23,M,34,Mobile Payment
INV00498,C01273,2025-06-14,MK,P00372,Books,72.93,F,54,Mobile Payment
INV00498,C01273,2025-06-14,MK,P00321,Electronics,1119.04,F,54,Mobile Payment
INV00498,C01273,2025-06-14,MK,P00287,Groceries,129.35,F,54,Mobile Payment
INV00499,C00362,2025-10-30,MK,P00222,Groceries,124.19,M,40,Credit Card
INV00500,C01329,2025-04-29,CYB,P00271,Books,90.11,M,77,Mobile Payment
INV00500,C01329,2025-04-29,CYB,P00044,Groceries,64.75,M,77,Mobile Payment
INV00501,C00601,2024-11-26,MK,P00470,Books,66.21,M,28,Credit Card
INV00501,C00601,2024-11-26,MK,P00365,Books,65.61,M,28,Credit Card
INV00501,C00601,2024-11-26,MK,P00172,Groceries,169.85,M,28,Credit Card
INV00501,C00601,2024-11-26,MK,P00475,Toys,44.97,M,28,Credit Card
INV00501,C00601,2024-11-26,MK,P00243,Groceries,180.37,M,28,Credit Card
INV00502,C00479,2025-03-16,MK,P00280,Books,103.83,M,74,Credit Card
INV00503,C01269,2025-12-29,CYB,P00506,Electronics,3454.94,M,43,Cash
INV00503,C01269,2025-12-29,CYB,P00177,Electronics,2774.67,M,43,Cash
INV00503,C01269,2025-12-29,CYB,P00064,Books,81.44,M,43,Cash
INV00504,C01052,2024-01-13,TKO,P00007,Books,127.32,M,21,Cash
INV00504,C01052,2024-01-13,TKO,P00507,Electronics,1951.07,M,21,Cash
INV00505,C00236,2025-01-15,CYB,P00455,Electronics,1385.55,M,64,Mobile Payment
INV00505,C00236,2025-01-15,CYB,P00296,Clothing,255.28,M,64,Mobile Payment
INV00505,C00236,2025-01-15,CYB,P00046,Clothing,296.19,M,64,Mobile Payment
INV00505,C00236,2025-01-15,CYB,P00096,Electronics,2577.36,M,64,Mobile Payment
INV00505,C00236,2025-01-15,CYB,P00285,Clothing,294.64,M,64,Mobile Payment
INV00506,C00646,2024-03-31,TKO,P00235,Groceries,79.39,M,60,Credit Card
INV00506,C00646,2024-03-31,TKO,P00114,Electronics,978.93,M,60,Credit Card
INV00506,C00646,2024-03-31,TKO,P00029,Electronics,1860.49,M,60,Credit Card
INV00506,C00646,2024-03-31,TKO,P00295,Books,110.29,M,60,Credit Card
INV00507,C01407,2025-09-25,ST,P00137,Groceries,159.62,M,34,Credit Card
INV00508,C00407,2025-10-21,CYB,P00383,Groceries,87.52,M,29,Mobile Payment
INV00508,C00407,2025-10-21,CYB,P00480,Groceries,74.67,M,29,Mobile Payment
INV00508,C00407,2025-10-21,CYB,P00270,Groceries,83.92,M,29,Mobile Payment
INV00508,C00407,2025-10-21,CYB,P00216,Groceries,133.4,M,29,Mobile Payment
INV00509,C00470,2025-01-26,MK,P00086,Clothing,555.93,M,56,Credit Card
INV00510,C01090,2024-02-10,MK,P00193,Books,128.96,M,55,Credit Card
INV00510,C01090,2024-02-10,MK,P00022,Toys,68.11,M,55,Credit Card
INV00510,C01090,2024-02-10,MK,P00041,Toys,61.23,M,55,Credit Card
INV00510,C01090,2024-02-10,MK,P00074,Groceries,174.84,M,55,Credit Card
INV00511,C01031,2024-01-17,MK,P00153,Books,124.59,M,44,Credit Card
INV00511,C01031,2024-01-17,MK,P00374,Electronics,789.39,M,44,Credit Card
INV00511,C01031,2024-01-17,MK,P00137,Groceries,159.62,M,44,Credit Card
INV00511,C01031,2024-01-17,MK,P00343,Electronics,3255.27,M,44,Credit Card
INV00512,C00104,2024-04-17,ST,P00313,Toys,62.32,M,61,Mobile Payment
INV00512,C00104,2024-04-17,ST,P00316,Clothing,275.36,M,61,Mobile Payment
INV00512,C00104,2024-04-17,ST,P00107,Groceries,155.03,M,61,Mobile Payment
INV00512,C00104,2024-04-17,ST,P00251,Electronics,2399.52,M,61,Mobile Payment
INV00513,C01114,2024-06-02,TKO,P00274,Clothing,134.23,M,50,Credit Card
INV00513,C01114,2024-06-02,TKO,P00048,Toys,39.08,M,50,Credit Card
INV00513,C01114,2024-06-02,TKO,P00051,Groceries,60.73,M,50,Credit Card
INV00513,C01114,2024-06-02,TKO,P00239,Electronics,3878.29,M,50,Credit Card
INV00513,C01114,2024-06-02,TKO,P00089,Clothing,352.28,M,50,Credit Card
INV00514,C01172,2024-02-01,MK,P00406,Groceries,42.81,M,42,Credit Card
INV00514,C01172,2024-02-01,MK,P00425,Groceries,51.63,M,42,Credit Card
INV00514,C01172,2024-02-01,MK,P00027,Books,91.46,M,42,Credit Card
INV00514,C01172,2024-02-01,MK,P00386,Books,105.79,M,42,Credit Card
INV00514,C01172,2024-02-01,MK,P00153,Books,124.59,M,42,Credit Card
INV00515,C01118,2024-07-21,CYB,P00383,Groceries,87.52,F,62,Cash
INV00515,C01118,2024-07-21,CYB,P00480,Groceries,74.67,F,62,Cash
INV00515,C01118,2024-07-21,CYB,P00270,Groceries,83.92,F,62,Cash
INV00515,C01118,2024-07-21,CYB,P00216,Groceries,133.4,F,62,Cash
INV00516,C01012,2024-02-25,CYB,P00177,Electronics,2774.67,F,45,Mobile Payment
INV00516,C01012,2024-02-25,CYB,P00165,Groceries,116.43,F,45,Mobile Payment
INV00516,C01012,2024-02-25,CYB,P00204,Groceries,168.5,F,45,Mobile Payment
INV00516,C01012,2024-02-25,CYB,P00212,Toys,30.02,F,45,Mobile Payment
INV00516,C01012,2024-02-25,CYB,P00340,Electronics,2691.45,F,45,Mobile Payment
INV00517,C01505,2024-03-02,TKO,P00383,Groceries,87.52,F,55,Cash
INV00517,C01505,2024-03-02,TKO,P00480,Groceries,74.67,F,55,Cash
INV00517,C01505,2024-03-02,TKO,P00270,Groceries,83.92,F,55,Cash
INV00517,C01505,2024-03-02,TKO,P00216,Groceries,133.4,F,55,Cash
INV00518,C01071,2025-02-12,MK,P00068,Books,99.75,M,60,Credit Card
INV00518,C01071,2025-02-12,MK,P00122,Clothing,521.38,M,60,Credit Card
INV00519,C01322,2025-09-04,TKO,P00383,Groceries,87.52,M,44,Credit Card
INV00519,C01322,2025-09-04,TKO,P00480,Groceries,74.67,M,44,Credit Card
INV00519,C01322,2025-09-04,TKO,P00270,Groceries,83.92,M,44,Credit Card
INV00519,C01322,2025-09-04,TKO,P00216,Groceries,133.4,M,44,Credit Card
INV00520,C00605,2025-06-26,ST,P00337,Groceries,176.09,M,17,Mobile Payment
INV00520,C00605,2025-06-26,ST,P00099,Groceries,172.05,M,17,Mobile Payment
INV00520,C00605,2025-06-26,ST,P00222,Groceries,124.19,M,17,Mobile Payment
INV00520,C00605,2025-06-26,ST,P00022,Toys,68.11,M,17,Mobile Payment
INV00521,C01472,2024-03-28,CYB,P00227,Groceries,146.3,F,20,Cash
INV00521,C01472,2024-03-28,CYB,P00406,Groceries,42.81,F,20,Cash
INV00521,C01472,2024-03-28,CYB,P00134,Groceries,166.87,F,20,Cash
INV00522,C01082,2024-04-30,MK,P00181,Groceries,131.41,M,66,Credit Card
INV00522,C01082,2024-04-30,MK,P00009,Toys,77.88,M,66,Credit Card
INV00523,C00663,2024-06-16,MK,P00252,Toys,24.45,M,68,Cash
INV00524,C00429,2025-07-01,MK,P00383,Groceries,87.52,M,47,Mobile Payment
INV00524,C00429,2025-07-01,MK,P00480,Groceries,74.67,M,47,Mobile Payment
INV00524,C00429,2025-07-01,MK,P00270,Groceries,83.92,M,47,Mobile Payment
INV00524,C00429,2025-07-01,MK,P00216,Groceries,133.4,M,47,Mobile Payment
INV00524,C00429,2025-07-01,MK,P00440,Electronics,4116.54,M,47,Mobile Payment
INV00524,C00429,2025-07-01,MK,P00233,Groceries,112.14,M,47,Mobile Payment
INV00525,C00341,2024-11-26,TKO,P00345,Groceries,142.94,M,42,Credit Card
INV00525,C00341,2024-11-26,TKO,P00081,Groceries,107.71,M,42,Credit Card
INV00525,C00341,2024-11-26,TKO,P00411,Groceries,161.88,M,42,Credit Card
INV00525,C00341,2024-11-26,TKO,P00170,Groceries,145.15,M,42,Credit Card
INV00526,C00175,2024-08-13,CYB,P00227,Groceries,146.3,F,52,Mobile Payment
INV00526,C00175,2024-08-13,CYB,P00109,Clothing,535.27,F,52,Mobile Payment
INV00526,C00175,2024-08-13,CYB,P00539,Groceries,100.81,F,52,Mobile Payment
INV00527,C00674,2025-11-04,CYB,P00503,Clothing,567.09,M,40,Cash
INV00527,C00674,2025-11-04,CYB,P00542,Clothing,319.9,M,40,Cash
INV00527,C00674,2025-11-04,CYB,P00020,Books,113.63,M,40,Cash
INV00527,C00674,2025-11-04,CYB,P00006,Toys,32.97,M,40,Cash
INV00528,C00266,2025-11-23,MK,P00383,Groceries,87.52,M,25,Cash
INV00528,C00266,2025-11-23,MK,P00480,Groceries,74.67,M,25,Cash
INV00528,C00266,2025-11-23,MK,P00270,Groceries,83.92,M,25,Cash
INV00528,C00266,2025-11-23,MK,P00216,Groceries,133.4,M,25,Cash
INV00528,C00266,2025-11-23,MK,P00382,Groceries,54.48,M,25,Cash
INV00528,C00266,2025-11-23,MK,P00093,Electronics,1515.13,M,25,Cash
INV00529,C01385,2024-08-20,CYB,P00002,Toys,48.74,M,39,Credit Card
INV00529,C01385,2024-08-20,CYB,P00423,Clothing,233.88,M,39,Credit Card
INV00529,C01385,2024-08-20,CYB,P00121,Electronics,2484.03,M,39,Credit Card
INV00530,C00825,2025-05-17,MK,P00149,Electronics,2085.2,F,36,Cash
INV00531,C00038,2024-06-20,MK,P00450,Electronics,1086.8,M,40,Credit Card
INV00531,C00038,2024-06-20,MK,P00282,Groceries,118.74,M,40,Credit Card
INV00531,C00038,2024-06-20,MK,P00368,Groceries,124.69,M,40,Credit Card
INV00531,C00038,2024-06-20,MK,P00256,Electronics,830.45,M,40,Credit Card
INV00531,C00038,2024-06-20,MK,P00437,Electronics,3573.85,M,40,Credit Card
INV00532,C00909,2025-05-13,CYB,P00503,Clothing,567.09,M,29,Cash
INV00532,C00909,2025-05-13,CYB,P00449,Electronics,1072.81,M,29,Cash
INV00532,C00909,2025-05-13,CYB,P00464,Toys,63.29,M,29,Cash
INV00532,C00909,2025-05-13,CYB,P00101,Toys,35.4,M,29,Cash
INV00533,C00765,2024-04-24,ST,P00148,Books,97.11,M,26,Credit Card
INV00534,C01147,2024-10-11,MK,P00236,Books,74.18,M,59,Credit Card
INV00534,C01147,2024-10-11,MK,P00121,Electronics,2484.03,M,59,Credit Card
INV00534,C01147,2024-10-11,MK,P00124,Toys,27.27,M,59,Credit Card
INV00534,C01147,2024-10-11,MK,P00113,Toys,69.73,M,59,Credit Card
INV00534,C01147,2024-10-11,MK,P00488,Books,78.59,M,59,Credit Card
INV00535,C01063,2024-04-30,ST,P00345,Groceries,142.94,M,38,Credit Card
INV00536,C01278,2025-08-12,MK,P00109,Clothing,535.27,M,21,Credit Card
INV00536,C01278,2025-08-12,MK,P00445,Books,70.4,M,21,Credit Card
INV00537,C00816,2025-04-26,ST,P00127,Groceries,64.0,M,24,Mobile Payment
INV00537,C00816,2025-04-26,ST,P00043,Toys,58.04,M,24,Mobile Payment
INV00537,C00816,2025-04-26,ST,P00433,Toys,64.47,M,24,Mobile Payment
